subject,block,trial,mu1,mu2,choice,reward,RT,higher_mean,chose_higher,mean_diff_abs,mean_diff_abs_cut,previous_choice,repeat_choice,switch_choice
25,7,6,-5,-8,1,-5,272,1,TRUE,3,< 5,1,1,0
25,7,7,-5,-8,1,-4,261,1,TRUE,3,< 5,1,1,0
25,7,8,-5,-8,1,-5,247,1,TRUE,3,< 5,1,1,0
25,7,9,-5,-8,1,-5,316,1,TRUE,3,< 5,1,1,0
25,7,10,-5,-8,1,-8,292,1,TRUE,3,< 5,1,1,0
25,8,1,-4,-4,1,-5,529,1,TRUE,0,< 5,NA,0,1
25,8,2,-4,-4,2,-4,308,1,FALSE,0,< 5,1,0,1
25,8,3,-4,-4,2,-3,325,1,FALSE,0,< 5,2,1,0
25,8,4,-4,-4,2,-5,301,1,FALSE,0,< 5,2,1,0
25,8,5,-4,-4,2,-4,277,1,FALSE,0,< 5,2,1,0
25,8,6,-4,-4,2,-5,283,1,FALSE,0,< 5,2,1,0
25,8,7,-4,-4,2,-5,267,1,FALSE,0,< 5,2,1,0
25,8,8,-4,-4,2,-4,328,1,FALSE,0,< 5,2,1,0
25,8,9,-4,-4,2,-5,276,1,FALSE,0,< 5,2,1,0
25,8,10,-4,-4,2,-3,294,1,FALSE,0,< 5,2,1,0
25,9,1,-2,4,2,5,3342,2,TRUE,6,5 - 10,NA,0,1
25,9,2,-2,4,2,2,599,2,TRUE,6,5 - 10,2,1,0
25,9,3,-2,4,2,4,242,2,TRUE,6,5 - 10,2,1,0
25,9,4,-2,4,2,3,222,2,TRUE,6,5 - 10,2,1,0
25,9,5,-2,4,2,2,254,2,TRUE,6,5 - 10,2,1,0
25,9,6,-2,4,2,3,257,2,TRUE,6,5 - 10,2,1,0
25,9,7,-2,4,2,5,233,2,TRUE,6,5 - 10,2,1,0
25,9,8,-2,4,2,5,233,2,TRUE,6,5 - 10,2,1,0
25,9,9,-2,4,2,5,246,2,TRUE,6,5 - 10,2,1,0
25,9,10,-2,4,2,5,259,2,TRUE,6,5 - 10,2,1,0
25,10,1,-2,-6,1,0,459,1,TRUE,4,< 5,NA,0,1
25,10,2,-2,-6,2,-7,312,1,FALSE,4,< 5,1,0,1
25,10,3,-2,-6,1,0,280,1,TRUE,4,< 5,2,0,1
25,10,4,-2,-6,1,-3,264,1,TRUE,4,< 5,1,1,0
25,10,5,-2,-6,1,-3,253,1,TRUE,4,< 5,1,1,0
25,10,6,-2,-6,1,-3,260,1,TRUE,4,< 5,1,1,0
25,10,7,-2,-6,1,-1,255,1,TRUE,4,< 5,1,1,0
25,10,8,-2,-6,1,-1,247,1,TRUE,4,< 5,1,1,0
25,10,9,-2,-6,1,-3,964,1,TRUE,4,< 5,1,1,0
25,10,10,-2,-6,1,-4,305,1,TRUE,4,< 5,1,1,0
25,11,1,4,-5,2,-4,446,1,FALSE,9,5 - 10,NA,0,1
25,11,2,4,-5,1,5,316,1,TRUE,9,5 - 10,2,0,1
25,11,3,4,-5,1,5,274,1,TRUE,9,5 - 10,1,1,0
25,11,4,4,-5,1,4,289,1,TRUE,9,5 - 10,1,1,0
25,11,5,4,-5,1,4,261,1,TRUE,9,5 - 10,1,1,0
25,11,6,4,-5,1,4,316,1,TRUE,9,5 - 10,1,1,0
25,11,7,4,-5,1,4,270,1,TRUE,9,5 - 10,1,1,0
25,11,8,4,-5,1,4,277,1,TRUE,9,5 - 10,1,1,0
25,11,9,4,-5,1,4,265,1,TRUE,9,5 - 10,1,1,0
25,11,10,4,-5,1,5,297,1,TRUE,9,5 - 10,1,1,0
25,12,1,-4,3,1,-3,1750,2,FALSE,7,5 - 10,NA,0,1
25,12,2,-4,3,2,3,299,2,TRUE,7,5 - 10,1,0,1
25,12,3,-4,3,2,3,290,2,TRUE,7,5 - 10,2,1,0
25,12,4,-4,3,2,4,267,2,TRUE,7,5 - 10,2,1,0
25,12,5,-4,3,2,4,287,2,TRUE,7,5 - 10,2,1,0
25,12,6,-4,3,2,4,298,2,TRUE,7,5 - 10,2,1,0
25,12,7,-4,3,2,4,289,2,TRUE,7,5 - 10,2,1,0
25,12,8,-4,3,2,2,256,2,TRUE,7,5 - 10,2,1,0
25,12,9,-4,3,2,3,298,2,TRUE,7,5 - 10,2,1,0
25,12,10,-4,3,2,2,284,2,TRUE,7,5 - 10,2,1,0
25,13,1,10,7,2,6,369,1,FALSE,3,< 5,NA,0,1
25,13,2,10,7,2,8,299,1,FALSE,3,< 5,2,1,0
25,13,3,10,7,2,6,270,1,FALSE,3,< 5,2,1,0
25,13,4,10,7,2,6,272,1,FALSE,3,< 5,2,1,0
25,13,5,10,7,2,8,271,1,FALSE,3,< 5,2,1,0
25,13,6,10,7,2,5,261,1,FALSE,3,< 5,2,1,0
25,13,7,10,7,2,6,395,1,FALSE,3,< 5,2,1,0
25,13,8,10,7,2,9,339,1,FALSE,3,< 5,2,1,0
25,13,9,10,7,2,7,376,1,FALSE,3,< 5,2,1,0
25,13,10,10,7,2,7,295,1,FALSE,3,< 5,2,1,0
25,14,1,-7,-7,2,-7,650,1,FALSE,0,< 5,NA,0,1
25,14,2,-7,-7,1,-6,1039,1,TRUE,0,< 5,2,0,1
25,14,3,-7,-7,2,-6,764,1,FALSE,0,< 5,1,0,1
25,14,4,-7,-7,1,-5,326,1,TRUE,0,< 5,2,0,1
25,14,5,-7,-7,1,-6,276,1,TRUE,0,< 5,1,1,0
25,14,6,-7,-7,1,-4,256,1,TRUE,0,< 5,1,1,0
25,14,7,-7,-7,1,-7,271,1,TRUE,0,< 5,1,1,0
25,14,8,-7,-7,1,-8,248,1,TRUE,0,< 5,1,1,0
25,14,9,-7,-7,1,-7,241,1,TRUE,0,< 5,1,1,0
25,14,10,-7,-7,1,-7,330,1,TRUE,0,< 5,1,1,0
25,15,1,12,-15,2,-15,493,1,FALSE,27,> 15,NA,0,1
25,15,2,12,-15,1,13,396,1,TRUE,27,> 15,2,0,1
25,15,3,12,-15,1,11,294,1,TRUE,27,> 15,1,1,0
25,15,4,12,-15,1,10,290,1,TRUE,27,> 15,1,1,0
25,15,5,12,-15,1,12,356,1,TRUE,27,> 15,1,1,0
25,15,6,12,-15,1,12,305,1,TRUE,27,> 15,1,1,0
25,15,7,12,-15,1,11,362,1,TRUE,27,> 15,1,1,0
25,15,8,12,-15,1,11,813,1,TRUE,27,> 15,1,1,0
25,15,9,12,-15,1,12,353,1,TRUE,27,> 15,1,1,0
25,15,10,12,-15,1,12,432,1,TRUE,27,> 15,1,1,0
25,16,1,6,15,2,15,965,2,TRUE,9,5 - 10,NA,0,1
25,16,2,6,15,2,17,255,2,TRUE,9,5 - 10,2,1,0
25,16,3,6,15,2,13,334,2,TRUE,9,5 - 10,2,1,0
25,16,4,6,15,2,15,272,2,TRUE,9,5 - 10,2,1,0
25,16,5,6,15,2,15,252,2,TRUE,9,5 - 10,2,1,0
25,16,6,6,15,2,15,258,2,TRUE,9,5 - 10,2,1,0
25,16,7,6,15,2,16,254,2,TRUE,9,5 - 10,2,1,0
25,16,8,6,15,2,15,242,2,TRUE,9,5 - 10,2,1,0
25,16,9,6,15,2,17,284,2,TRUE,9,5 - 10,2,1,0
25,16,10,6,15,2,15,283,2,TRUE,9,5 - 10,2,1,0
25,17,1,-6,2,2,2,413,2,TRUE,8,5 - 10,NA,0,1
25,17,2,-6,2,1,-8,331,2,FALSE,8,5 - 10,2,0,1
25,17,3,-6,2,2,2,341,2,TRUE,8,5 - 10,1,0,1
25,17,4,-6,2,2,2,241,2,TRUE,8,5 - 10,2,1,0
25,17,5,-6,2,2,2,241,2,TRUE,8,5 - 10,2,1,0
25,17,6,-6,2,2,1,248,2,TRUE,8,5 - 10,2,1,0
25,17,7,-6,2,2,1,814,2,TRUE,8,5 - 10,2,1,0
25,17,8,-6,2,2,2,272,2,TRUE,8,5 - 10,2,1,0
25,17,9,-6,2,2,2,344,2,TRUE,8,5 - 10,2,1,0
25,17,10,-6,2,2,3,287,2,TRUE,8,5 - 10,2,1,0
25,18,1,-4,-11,2,-13,316,1,FALSE,7,5 - 10,NA,0,1
25,18,2,-4,-11,1,-5,322,1,TRUE,7,5 - 10,2,0,1
25,18,3,-4,-11,1,-5,236,1,TRUE,7,5 - 10,1,1,0
25,18,4,-4,-11,1,-3,246,1,TRUE,7,5 - 10,1,1,0
25,18,5,-4,-11,1,-4,252,1,TRUE,7,5 - 10,1,1,0
25,18,6,-4,-11,1,-4,227,1,TRUE,7,5 - 10,1,1,0
25,18,7,-4,-11,1,-5,293,1,TRUE,7,5 - 10,1,1,0
25,18,8,-4,-11,1,-5,311,1,TRUE,7,5 - 10,1,1,0
25,18,9,-4,-11,1,-3,453,1,TRUE,7,5 - 10,1,1,0
25,18,10,-4,-11,1,-4,342,1,TRUE,7,5 - 10,1,1,0
25,19,1,3,6,2,6,1735,2,TRUE,3,< 5,NA,0,1
25,19,2,3,6,2,4,238,2,TRUE,3,< 5,2,1,0
25,19,3,3,6,2,6,246,2,TRUE,3,< 5,2,1,0
25,19,4,3,6,2,6,212,2,TRUE,3,< 5,2,1,0
25,19,5,3,6,2,6,236,2,TRUE,3,< 5,2,1,0
25,19,6,3,6,2,7,249,2,TRUE,3,< 5,2,1,0
25,19,7,3,6,2,6,231,2,TRUE,3,< 5,2,1,0
25,19,8,3,6,2,5,238,2,TRUE,3,< 5,2,1,0
25,19,9,3,6,2,6,269,2,TRUE,3,< 5,2,1,0
25,19,10,3,6,2,6,220,2,TRUE,3,< 5,2,1,0
25,20,1,10,5,2,6,766,1,FALSE,5,< 5,NA,0,1
25,20,2,10,5,2,6,307,1,FALSE,5,< 5,2,1,0
25,20,3,10,5,2,5,778,1,FALSE,5,< 5,2,1,0
25,20,4,10,5,2,5,283,1,FALSE,5,< 5,2,1,0
25,20,5,10,5,2,5,261,1,FALSE,5,< 5,2,1,0
25,20,6,10,5,2,6,848,1,FALSE,5,< 5,2,1,0
25,20,7,10,5,2,5,323,1,FALSE,5,< 5,2,1,0
25,20,8,10,5,2,6,337,1,FALSE,5,< 5,2,1,0
25,20,9,10,5,2,6,334,1,FALSE,5,< 5,2,1,0
25,20,10,10,5,2,4,340,1,FALSE,5,< 5,2,1,0
26,1,1,2,0,1,2,1631,1,TRUE,2,< 5,NA,0,1
26,1,2,2,0,1,2,486,1,TRUE,2,< 5,1,1,0
26,1,3,2,0,2,-1,382,1,FALSE,2,< 5,1,0,1
26,1,4,2,0,1,1,403,1,TRUE,2,< 5,2,0,1
26,1,5,2,0,1,2,346,1,TRUE,2,< 5,1,1,0
26,1,6,2,0,1,3,316,1,TRUE,2,< 5,1,1,0
26,1,7,2,0,1,0,308,1,TRUE,2,< 5,1,1,0
26,1,8,2,0,1,1,366,1,TRUE,2,< 5,1,1,0
26,1,9,2,0,1,4,329,1,TRUE,2,< 5,1,1,0
26,1,10,2,0,1,2,365,1,TRUE,2,< 5,1,1,0
26,2,1,3,-2,1,3,591,1,TRUE,5,< 5,NA,0,1
26,2,2,3,-2,2,-2,411,1,FALSE,5,< 5,1,0,1
26,2,3,3,-2,2,-2,377,1,FALSE,5,< 5,2,1,0
26,2,4,3,-2,1,4,311,1,TRUE,5,< 5,2,0,1
26,2,5,3,-2,1,2,304,1,TRUE,5,< 5,1,1,0
26,2,6,3,-2,1,4,256,1,TRUE,5,< 5,1,1,0
26,2,7,3,-2,1,3,516,1,TRUE,5,< 5,1,1,0
26,2,8,3,-2,1,4,330,1,TRUE,5,< 5,1,1,0
26,2,9,3,-2,1,4,308,1,TRUE,5,< 5,1,1,0
26,2,10,3,-2,1,4,323,1,TRUE,5,< 5,1,1,0
26,3,1,-7,7,2,9,773,2,TRUE,14,10 - 15,NA,0,1
26,3,2,-7,7,2,7,281,2,TRUE,14,10 - 15,2,1,0
26,3,3,-7,7,2,7,277,2,TRUE,14,10 - 15,2,1,0
26,3,4,-7,7,2,7,285,2,TRUE,14,10 - 15,2,1,0
26,3,5,-7,7,1,-6,691,2,FALSE,14,10 - 15,2,0,1
26,3,6,-7,7,2,5,221,2,TRUE,14,10 - 15,1,0,1
26,3,7,-7,7,2,5,314,2,TRUE,14,10 - 15,2,1,0
26,3,8,-7,7,2,5,290,2,TRUE,14,10 - 15,2,1,0
26,3,9,-7,7,2,7,285,2,TRUE,14,10 - 15,2,1,0
26,3,10,-7,7,2,9,309,2,TRUE,14,10 - 15,2,1,0
26,4,1,4,11,2,12,689,2,TRUE,7,5 - 10,NA,0,1
26,4,2,4,11,1,5,776,2,FALSE,7,5 - 10,2,0,1
26,4,3,4,11,2,12,459,2,TRUE,7,5 - 10,1,0,1
26,4,4,4,11,2,10,518,2,TRUE,7,5 - 10,2,1,0
26,4,5,4,11,1,4,462,2,FALSE,7,5 - 10,2,0,1
26,4,6,4,11,2,11,344,2,TRUE,7,5 - 10,1,0,1
26,4,7,4,11,2,10,356,2,TRUE,7,5 - 10,2,1,0
26,4,8,4,11,2,13,316,2,TRUE,7,5 - 10,2,1,0
26,4,9,4,11,2,11,296,2,TRUE,7,5 - 10,2,1,0
26,4,10,4,11,2,12,342,2,TRUE,7,5 - 10,2,1,0
26,5,1,-2,2,2,3,582,2,TRUE,4,< 5,NA,0,1
26,5,2,-2,2,1,-4,318,2,FALSE,4,< 5,2,0,1
26,5,3,-2,2,2,4,742,2,TRUE,4,< 5,1,0,1
26,5,4,-2,2,2,3,303,2,TRUE,4,< 5,2,1,0
26,5,5,-2,2,2,2,279,2,TRUE,4,< 5,2,1,0
26,5,6,-2,2,2,2,298,2,TRUE,4,< 5,2,1,0
26,5,7,-2,2,2,2,283,2,TRUE,4,< 5,2,1,0
26,5,8,-2,2,2,2,292,2,TRUE,4,< 5,2,1,0
26,5,9,-2,2,2,-1,295,2,TRUE,4,< 5,2,1,0
26,5,10,-2,2,2,2,609,2,TRUE,4,< 5,2,1,0
26,6,1,-11,-8,2,-8,565,2,TRUE,3,< 5,NA,0,1
26,6,2,-11,-8,1,-12,341,2,FALSE,3,< 5,2,0,1
26,6,3,-11,-8,2,-9,286,2,TRUE,3,< 5,1,0,1
26,6,4,-11,-8,2,-10,403,2,TRUE,3,< 5,2,1,0
26,6,5,-11,-8,1,-12,377,2,FALSE,3,< 5,2,0,1
26,6,6,-11,-8,1,-10,345,2,FALSE,3,< 5,1,1,0
26,6,7,-11,-8,2,-9,304,2,TRUE,3,< 5,1,0,1
26,6,8,-11,-8,2,-8,348,2,TRUE,3,< 5,2,1,0
26,6,9,-11,-8,2,-8,327,2,TRUE,3,< 5,2,1,0
26,6,10,-11,-8,2,-9,318,2,TRUE,3,< 5,2,1,0
26,7,1,-3,-2,2,-2,425,2,TRUE,1,< 5,NA,0,1
26,7,2,-3,-2,1,-3,332,2,FALSE,1,< 5,2,0,1
26,7,3,-3,-2,2,-1,344,2,TRUE,1,< 5,1,0,1
26,7,4,-3,-2,2,-2,288,2,TRUE,1,< 5,2,1,0
26,7,5,-3,-2,1,-3,355,2,FALSE,1,< 5,2,0,1
26,7,6,-3,-2,1,-2,331,2,FALSE,1,< 5,1,1,0
26,7,7,-3,-2,2,-1,365,2,TRUE,1,< 5,1,0,1
26,7,8,-3,-2,2,-1,343,2,TRUE,1,< 5,2,1,0
26,7,9,-3,-2,2,-2,351,2,TRUE,1,< 5,2,1,0
26,7,10,-3,-2,2,-3,284,2,TRUE,1,< 5,2,1,0
26,8,1,-7,4,2,3,376,2,TRUE,11,10 - 15,NA,0,1
26,8,2,-7,4,1,-6,404,2,FALSE,11,10 - 15,2,0,1
26,8,3,-7,4,2,5,302,2,TRUE,11,10 - 15,1,0,1
26,8,4,-7,4,2,3,341,2,TRUE,11,10 - 15,2,1,0
26,8,5,-7,4,2,3,326,2,TRUE,11,10 - 15,2,1,0
26,8,6,-7,4,2,5,316,2,TRUE,11,10 - 15,2,1,0
26,8,7,-7,4,2,6,303,2,TRUE,11,10 - 15,2,1,0
26,8,8,-7,4,2,3,320,2,TRUE,11,10 - 15,2,1,0
26,8,9,-7,4,2,4,308,2,TRUE,11,10 - 15,2,1,0
26,8,10,-7,4,2,4,289,2,TRUE,11,10 - 15,2,1,0
26,9,1,1,19,2,21,496,2,TRUE,18,> 15,NA,0,1
26,9,2,1,19,2,20,329,2,TRUE,18,> 15,2,1,0
26,9,3,1,19,1,2,489,2,FALSE,18,> 15,2,0,1
26,9,4,1,19,2,19,285,2,TRUE,18,> 15,1,0,1
26,9,5,1,19,2,19,360,2,TRUE,18,> 15,2,1,0
26,9,6,1,19,2,18,359,2,TRUE,18,> 15,2,1,0
26,9,7,1,19,2,19,343,2,TRUE,18,> 15,2,1,0
26,9,8,1,19,2,19,329,2,TRUE,18,> 15,2,1,0
26,9,9,1,19,2,20,339,2,TRUE,18,> 15,2,1,0
26,9,10,1,19,2,17,341,2,TRUE,18,> 15,2,1,0
26,10,1,-11,-1,2,0,386,2,TRUE,10,5 - 10,NA,0,1
26,10,2,-11,-1,2,1,266,2,TRUE,10,5 - 10,2,1,0
26,10,3,-11,-1,2,-2,319,2,TRUE,10,5 - 10,2,1,0
26,10,4,-11,-1,1,-10,421,2,FALSE,10,5 - 10,2,0,1
26,10,5,-11,-1,2,-1,286,2,TRUE,10,5 - 10,1,0,1
26,10,6,-11,-1,2,0,313,2,TRUE,10,5 - 10,2,1,0
26,10,7,-11,-1,2,0,312,2,TRUE,10,5 - 10,2,1,0
26,10,8,-11,-1,2,0,276,2,TRUE,10,5 - 10,2,1,0
26,10,9,-11,-1,2,0,289,2,TRUE,10,5 - 10,2,1,0
26,10,10,-11,-1,2,-1,454,2,TRUE,10,5 - 10,2,1,0
26,11,1,1,-14,2,-15,461,1,FALSE,15,10 - 15,NA,0,1
26,11,2,1,-14,1,0,315,1,TRUE,15,10 - 15,2,0,1
26,11,3,1,-14,1,-1,302,1,TRUE,15,10 - 15,1,1,0
26,11,4,1,-14,2,-14,587,1,FALSE,15,10 - 15,1,0,1
26,11,5,1,-14,1,1,319,1,TRUE,15,10 - 15,2,0,1
26,11,6,1,-14,1,1,340,1,TRUE,15,10 - 15,1,1,0
26,11,7,1,-14,1,0,358,1,TRUE,15,10 - 15,1,1,0
26,11,8,1,-14,1,0,351,1,TRUE,15,10 - 15,1,1,0
26,11,9,1,-14,1,0,369,1,TRUE,15,10 - 15,1,1,0
26,11,10,1,-14,1,1,640,1,TRUE,15,10 - 15,1,1,0
26,12,1,-5,11,1,-5,536,2,FALSE,16,> 15,NA,0,1
26,12,2,-5,11,2,11,252,2,TRUE,16,> 15,1,0,1
26,12,3,-5,11,2,11,268,2,TRUE,16,> 15,2,1,0
26,12,4,-5,11,2,10,273,2,TRUE,16,> 15,2,1,0
26,12,5,-5,11,2,9,345,2,TRUE,16,> 15,2,1,0
26,12,6,-5,11,2,10,316,2,TRUE,16,> 15,2,1,0
26,12,7,-5,11,2,11,379,2,TRUE,16,> 15,2,1,0
26,12,8,-5,11,2,11,296,2,TRUE,16,> 15,2,1,0
26,12,9,-5,11,2,12,309,2,TRUE,16,> 15,2,1,0
26,12,10,-5,11,2,11,325,2,TRUE,16,> 15,2,1,0
26,13,1,-7,-5,2,-6,359,2,TRUE,2,< 5,NA,0,1
26,13,2,-7,-5,1,-7,288,2,FALSE,2,< 5,2,0,1
26,13,3,-7,-5,2,-4,312,2,TRUE,2,< 5,1,0,1
26,13,4,-7,-5,2,-4,336,2,TRUE,2,< 5,2,1,0
26,13,5,-7,-5,1,-7,312,2,FALSE,2,< 5,2,0,1
26,13,6,-7,-5,1,-7,298,2,FALSE,2,< 5,1,1,0
26,13,7,-7,-5,2,-4,274,2,TRUE,2,< 5,1,0,1
26,13,8,-7,-5,2,-7,307,2,TRUE,2,< 5,2,1,0
26,13,9,-7,-5,2,-4,366,2,TRUE,2,< 5,2,1,0
26,13,10,-7,-5,2,-3,289,2,TRUE,2,< 5,2,1,0
26,14,1,-3,7,2,10,332,2,TRUE,10,5 - 10,NA,0,1
26,14,2,-3,7,2,7,906,2,TRUE,10,5 - 10,2,1,0
26,14,3,-3,7,2,7,304,2,TRUE,10,5 - 10,2,1,0
26,14,4,-3,7,2,7,360,2,TRUE,10,5 - 10,2,1,0
26,14,5,-3,7,2,8,275,2,TRUE,10,5 - 10,2,1,0
26,14,6,-3,7,2,6,295,2,TRUE,10,5 - 10,2,1,0
26,14,7,-3,7,2,7,318,2,TRUE,10,5 - 10,2,1,0
26,14,8,-3,7,2,9,319,2,TRUE,10,5 - 10,2,1,0
26,14,9,-3,7,2,6,486,2,TRUE,10,5 - 10,2,1,0
26,14,10,-3,7,2,5,281,2,TRUE,10,5 - 10,2,1,0
26,15,1,0,-20,2,-18,299,1,FALSE,20,> 15,NA,0,1
26,15,2,0,-20,1,1,289,1,TRUE,20,> 15,2,0,1
26,15,3,0,-20,1,0,286,1,TRUE,20,> 15,1,1,0
26,15,4,0,-20,1,0,348,1,TRUE,20,> 15,1,1,0
26,15,5,0,-20,1,-1,343,1,TRUE,20,> 15,1,1,0
26,15,6,0,-20,1,1,324,1,TRUE,20,> 15,1,1,0
26,15,7,0,-20,1,1,333,1,TRUE,20,> 15,1,1,0
26,15,8,0,-20,1,0,341,1,TRUE,20,> 15,1,1,0
26,15,9,0,-20,1,1,323,1,TRUE,20,> 15,1,1,0
26,15,10,0,-20,1,1,323,1,TRUE,20,> 15,1,1,0
26,16,1,5,9,1,4,1058,2,FALSE,4,< 5,NA,0,1
26,16,2,5,9,2,11,357,2,TRUE,4,< 5,1,0,1
26,16,3,5,9,2,8,282,2,TRUE,4,< 5,2,1,0
26,16,4,5,9,2,8,277,2,TRUE,4,< 5,2,1,0
26,16,5,5,9,2,10,344,2,TRUE,4,< 5,2,1,0
26,16,6,5,9,2,11,301,2,TRUE,4,< 5,2,1,0
26,16,7,5,9,2,10,368,2,TRUE,4,< 5,2,1,0
26,16,8,5,9,2,9,296,2,TRUE,4,< 5,2,1,0
26,16,9,5,9,2,10,416,2,TRUE,4,< 5,2,1,0
26,16,10,5,9,2,9,331,2,TRUE,4,< 5,2,1,0
26,17,1,-17,8,2,5,361,2,TRUE,25,> 15,NA,0,1
26,17,2,-17,8,1,-17,499,2,FALSE,25,> 15,2,0,1
26,17,3,-17,8,2,7,348,2,TRUE,25,> 15,1,0,1
26,17,4,-17,8,2,8,336,2,TRUE,25,> 15,2,1,0
26,17,5,-17,8,2,7,308,2,TRUE,25,> 15,2,1,0
26,17,6,-17,8,2,7,347,2,TRUE,25,> 15,2,1,0
26,17,7,-17,8,2,7,346,2,TRUE,25,> 15,2,1,0
26,17,8,-17,8,2,10,338,2,TRUE,25,> 15,2,1,0
26,17,9,-17,8,2,8,342,2,TRUE,25,> 15,2,1,0
26,17,10,-17,8,2,6,329,2,TRUE,25,> 15,2,1,0
26,18,1,9,2,2,3,307,1,FALSE,7,5 - 10,NA,0,1
26,18,2,9,2,1,8,367,1,TRUE,7,5 - 10,2,0,1
26,18,3,9,2,1,8,846,1,TRUE,7,5 - 10,1,1,0
26,18,4,9,2,1,10,279,1,TRUE,7,5 - 10,1,1,0
26,18,5,9,2,1,8,347,1,TRUE,7,5 - 10,1,1,0
26,18,6,9,2,1,9,330,1,TRUE,7,5 - 10,1,1,0
26,18,7,9,2,1,10,340,1,TRUE,7,5 - 10,1,1,0
26,18,8,9,2,1,9,329,1,TRUE,7,5 - 10,1,1,0
26,18,9,9,2,1,10,327,1,TRUE,7,5 - 10,1,1,0
26,18,10,9,2,1,10,343,1,TRUE,7,5 - 10,1,1,0
26,19,1,1,-7,2,-6,560,1,FALSE,8,5 - 10,NA,0,1
26,19,2,1,-7,1,0,292,1,TRUE,8,5 - 10,2,0,1
26,19,3,1,-7,1,1,315,1,TRUE,8,5 - 10,1,1,0
26,19,4,1,-7,1,3,276,1,TRUE,8,5 - 10,1,1,0
26,19,5,1,-7,1,0,299,1,TRUE,8,5 - 10,1,1,0
26,19,6,1,-7,1,3,344,1,TRUE,8,5 - 10,1,1,0
26,19,7,1,-7,1,1,300,1,TRUE,8,5 - 10,1,1,0
26,19,8,1,-7,1,1,324,1,TRUE,8,5 - 10,1,1,0
26,19,9,1,-7,1,0,333,1,TRUE,8,5 - 10,1,1,0
26,19,10,1,-7,1,0,486,1,TRUE,8,5 - 10,1,1,0
26,20,1,4,-5,1,5,508,1,TRUE,9,5 - 10,NA,0,1
26,20,2,4,-5,2,-3,346,1,FALSE,9,5 - 10,1,0,1
26,20,3,4,-5,1,4,309,1,TRUE,9,5 - 10,2,0,1
26,20,4,4,-5,1,4,344,1,TRUE,9,5 - 10,1,1,0
26,20,5,4,-5,1,5,327,1,TRUE,9,5 - 10,1,1,0
26,20,6,4,-5,1,3,320,1,TRUE,9,5 - 10,1,1,0
26,20,7,4,-5,1,2,302,1,TRUE,9,5 - 10,1,1,0
26,20,8,4,-5,1,6,317,1,TRUE,9,5 - 10,1,1,0
26,20,9,4,-5,1,3,348,1,TRUE,9,5 - 10,1,1,0
26,20,10,4,-5,1,5,341,1,TRUE,9,5 - 10,1,1,0
27,1,1,8,8,1,9,6579,1,TRUE,0,< 5,NA,0,1
27,1,2,8,8,2,8,369,1,FALSE,0,< 5,1,0,1
27,1,3,8,8,1,8,298,1,TRUE,0,< 5,2,0,1
27,1,4,8,8,2,10,318,1,FALSE,0,< 5,1,0,1
27,1,5,8,8,1,9,342,1,TRUE,0,< 5,2,0,1
27,1,6,8,8,2,7,323,1,FALSE,0,< 5,1,0,1
27,1,7,8,8,1,7,327,1,TRUE,0,< 5,2,0,1
27,1,8,8,8,2,6,470,1,FALSE,0,< 5,1,0,1
27,1,9,8,8,1,9,377,1,TRUE,0,< 5,2,0,1
27,1,10,8,8,2,7,320,1,FALSE,0,< 5,1,0,1
27,2,1,0,-1,1,1,706,1,TRUE,1,< 5,NA,0,1
27,2,2,0,-1,2,-1,316,1,FALSE,1,< 5,1,0,1
27,2,3,0,-1,1,-1,390,1,TRUE,1,< 5,2,0,1
27,2,4,0,-1,2,-1,341,1,FALSE,1,< 5,1,0,1
27,2,5,0,-1,1,0,346,1,TRUE,1,< 5,2,0,1
27,2,6,0,-1,2,-2,262,1,FALSE,1,< 5,1,0,1
27,2,7,0,-1,1,-1,404,1,TRUE,1,< 5,2,0,1
27,2,8,0,-1,2,-2,410,1,FALSE,1,< 5,1,0,1
27,2,9,0,-1,1,0,355,1,TRUE,1,< 5,2,0,1
27,2,10,0,-1,1,0,321,1,TRUE,1,< 5,1,1,0
27,3,1,-3,8,1,-1,414,2,FALSE,11,10 - 15,NA,0,1
27,3,2,-3,8,2,8,308,2,TRUE,11,10 - 15,1,0,1
27,3,3,-3,8,1,-3,347,2,FALSE,11,10 - 15,2,0,1
27,3,4,-3,8,2,8,302,2,TRUE,11,10 - 15,1,0,1
27,3,5,-3,8,2,8,314,2,TRUE,11,10 - 15,2,1,0
27,3,6,-3,8,2,8,283,2,TRUE,11,10 - 15,2,1,0
27,3,7,-3,8,2,7,308,2,TRUE,11,10 - 15,2,1,0
27,3,8,-3,8,2,6,322,2,TRUE,11,10 - 15,2,1,0
27,3,9,-3,8,2,7,682,2,TRUE,11,10 - 15,2,1,0
27,3,10,-3,8,2,7,296,2,TRUE,11,10 - 15,2,1,0
27,4,1,-2,5,1,-2,904,2,FALSE,7,5 - 10,NA,0,1
27,4,2,-2,5,2,4,265,2,TRUE,7,5 - 10,1,0,1
27,4,3,-2,5,1,-1,431,2,FALSE,7,5 - 10,2,0,1
27,4,4,-2,5,2,5,280,2,TRUE,7,5 - 10,1,0,1
27,4,5,-2,5,2,8,428,2,TRUE,7,5 - 10,2,1,0
27,4,6,-2,5,2,3,240,2,TRUE,7,5 - 10,2,1,0
27,4,7,-2,5,2,5,256,2,TRUE,7,5 - 10,2,1,0
27,4,8,-2,5,2,5,239,2,TRUE,7,5 - 10,2,1,0
