cond,id,id2,seed,trial,deck,payoff,rt,block,age,gender,trend,volatility,previous_deck,repeat_deck,switch_deck,run_nr,run_length
tn,15,75,3,84,3,35,2009.9486,4,23,male,No Trend,Variance Stable,3,1,0,3080,22
tn,15,75,3,85,3,37,1874.2799,4,23,male,No Trend,Variance Stable,3,1,0,3080,23
tn,15,75,3,86,3,19,1889.4112,4,23,male,No Trend,Variance Stable,3,1,0,3080,24
tn,15,75,3,87,3,20,1794.1147,4,23,male,No Trend,Variance Stable,3,1,0,3080,25
tn,15,75,3,88,3,45,1857.1253,4,23,male,No Trend,Variance Stable,3,1,0,3080,26
tn,15,75,3,89,3,50,1826.0972,4,23,male,No Trend,Variance Stable,3,1,0,3080,27
tn,15,75,3,90,3,72,1697.13,4,23,male,No Trend,Variance Stable,3,1,0,3080,28
tn,15,75,3,91,3,65,1586.1846,4,23,male,No Trend,Variance Stable,3,1,0,3080,29
tn,15,75,3,92,3,42,1833.2347,4,23,male,No Trend,Variance Stable,3,1,0,3080,30
tn,15,75,3,93,3,60,1593.3687,4,23,male,No Trend,Variance Stable,3,1,0,3080,31
tn,15,75,3,94,3,39,1593.5539,4,23,male,No Trend,Variance Stable,3,1,0,3080,32
tn,15,75,3,95,3,38,1898.1713,4,23,male,No Trend,Variance Stable,3,1,0,3080,33
tn,15,75,3,96,3,55,1561.2068,4,23,male,No Trend,Variance Stable,3,1,0,3080,34
tn,15,75,3,97,3,62,1810.0569,4,23,male,No Trend,Variance Stable,3,1,0,3080,35
tn,15,75,3,98,3,75,1825.9261,4,23,male,No Trend,Variance Stable,3,1,0,3080,36
tn,15,75,3,99,3,91,1761.7935,4,23,male,No Trend,Variance Stable,3,1,0,3080,37
tn,15,75,3,100,3,97,1698.5159,4,23,male,No Trend,Variance Stable,3,1,0,3080,38
tn,15,75,3,101,3,80,1696.7523,5,23,male,No Trend,Variance Stable,3,1,0,3080,39
tn,15,75,3,102,3,88,1602.1613,5,23,male,No Trend,Variance Stable,3,1,0,3080,40
tn,15,75,3,103,3,85,1569.9037,5,23,male,No Trend,Variance Stable,3,1,0,3080,41
tn,15,75,3,104,3,88,1519.5549,5,23,male,No Trend,Variance Stable,3,1,0,3080,42
tn,15,75,3,105,3,67,1684.5837,5,23,male,No Trend,Variance Stable,3,1,0,3080,43
tn,15,75,3,106,3,68,1530.8818,5,23,male,No Trend,Variance Stable,3,1,0,3080,44
tn,15,75,3,107,3,72,1592.8577,5,23,male,No Trend,Variance Stable,3,1,0,3080,45
tn,15,75,3,108,3,68,1553.8196,5,23,male,No Trend,Variance Stable,3,1,0,3080,46
tn,15,75,3,109,3,66,1561.471,5,23,male,No Trend,Variance Stable,3,1,0,3080,47
tn,15,75,3,110,3,70,1548.4024,5,23,male,No Trend,Variance Stable,3,1,0,3080,48
tn,15,75,3,111,3,57,1518.2488,5,23,male,No Trend,Variance Stable,3,1,0,3080,49
tn,15,75,3,112,3,52,1523.1084,5,23,male,No Trend,Variance Stable,3,1,0,3080,50
tn,15,75,3,113,3,51,1606.9297,5,23,male,No Trend,Variance Stable,3,1,0,3080,51
tn,15,75,3,114,3,47,1562.1842,5,23,male,No Trend,Variance Stable,3,1,0,3080,52
tn,15,75,3,115,3,43,1571.4829,5,23,male,No Trend,Variance Stable,3,1,0,3080,53
tn,15,75,3,116,3,70,1682.4015,5,23,male,No Trend,Variance Stable,3,1,0,3080,54
tn,15,75,3,117,4,-12,2153.586,5,23,male,No Trend,Variance Stable,3,0,1,3081,1
tn,15,75,3,118,2,-9,1977.0998,5,23,male,No Trend,Variance Stable,4,0,1,3082,1
tn,15,75,3,119,1,42,1938.394,5,23,male,No Trend,Variance Stable,2,0,1,3083,1
tn,15,75,3,120,3,43,1648.854,5,23,male,No Trend,Variance Stable,1,0,1,3084,1
tn,15,75,3,121,1,46,1697.2134,5,23,male,No Trend,Variance Stable,3,0,1,3085,1
tn,15,75,3,122,3,46,1984.5931,5,23,male,No Trend,Variance Stable,1,0,1,3086,1
tn,15,75,3,123,3,37,1817.5911,5,23,male,No Trend,Variance Stable,3,1,0,3086,2
tn,15,75,3,124,1,48,1617.4644,5,23,male,No Trend,Variance Stable,3,0,1,3087,1
tn,15,75,3,125,1,45,1608.7562,5,23,male,No Trend,Variance Stable,1,1,0,3087,2
tn,15,75,3,126,1,41,1562.3876,6,23,male,No Trend,Variance Stable,1,1,0,3087,3
tn,15,75,3,127,3,18,1626.6901,6,23,male,No Trend,Variance Stable,1,0,1,3088,1
tn,15,75,3,128,3,17,1578.1228,6,23,male,No Trend,Variance Stable,3,1,0,3088,2
tn,15,75,3,129,3,13,1610.232,6,23,male,No Trend,Variance Stable,3,1,0,3088,3
tn,15,75,3,130,3,12,1737.5272,6,23,male,No Trend,Variance Stable,3,1,0,3088,4
tn,15,75,3,131,3,10,1617.7999,6,23,male,No Trend,Variance Stable,3,1,0,3088,5
tn,15,75,3,132,3,5,1625.7086,6,23,male,No Trend,Variance Stable,3,1,0,3088,6
tn,15,75,3,133,1,42,2697.8456,6,23,male,No Trend,Variance Stable,3,0,1,3089,1
tn,15,75,3,134,1,33,1946.0903,6,23,male,No Trend,Variance Stable,1,1,0,3089,2
tn,15,75,3,135,1,38,1578.1892,6,23,male,No Trend,Variance Stable,1,1,0,3089,3
tn,15,75,3,136,1,44,1666.0775,6,23,male,No Trend,Variance Stable,1,1,0,3089,4
tn,15,75,3,137,1,41,1520.0991,6,23,male,No Trend,Variance Stable,1,1,0,3089,5
tn,15,75,3,138,1,47,1710.0811,6,23,male,No Trend,Variance Stable,1,1,0,3089,6
tn,15,75,3,139,1,55,1642.0143,6,23,male,No Trend,Variance Stable,1,1,0,3089,7
tn,15,75,3,140,1,67,1554.0624,6,23,male,No Trend,Variance Stable,1,1,0,3089,8
tn,15,75,3,141,1,60,1532.7783,6,23,male,No Trend,Variance Stable,1,1,0,3089,9
tn,15,75,3,142,1,67,1653.9426,6,23,male,No Trend,Variance Stable,1,1,0,3089,10
tn,15,75,3,143,1,59,1905.7972,6,23,male,No Trend,Variance Stable,1,1,0,3089,11
tn,15,75,3,144,1,52,1522.0998,6,23,male,No Trend,Variance Stable,1,1,0,3089,12
tn,15,75,3,145,1,46,1601.7601,6,23,male,No Trend,Variance Stable,1,1,0,3089,13
tn,15,75,3,146,1,46,1570.0422,6,23,male,No Trend,Variance Stable,1,1,0,3089,14
tn,15,75,3,147,1,47,1561.8633,6,23,male,No Trend,Variance Stable,1,1,0,3089,15
tn,15,75,3,148,1,52,1562.354,6,23,male,No Trend,Variance Stable,1,1,0,3089,16
tn,15,75,3,149,1,42,1525.3324,6,23,male,No Trend,Variance Stable,1,1,0,3089,17
tn,15,75,3,150,1,42,1648.6408,6,23,male,No Trend,Variance Stable,1,1,0,3089,18
tn,15,75,3,151,1,41,1520.3273,7,23,male,No Trend,Variance Stable,1,1,0,3089,19
tn,15,75,3,152,1,39,1555.176,7,23,male,No Trend,Variance Stable,1,1,0,3089,20
tn,15,75,3,153,1,45,1539.355,7,23,male,No Trend,Variance Stable,1,1,0,3089,21
tn,15,75,3,154,1,18,1549.1869,7,23,male,No Trend,Variance Stable,1,1,0,3089,22
tn,15,75,3,155,1,19,1554.4781,7,23,male,No Trend,Variance Stable,1,1,0,3089,23
tn,15,75,3,156,1,30,1569.7452,7,23,male,No Trend,Variance Stable,1,1,0,3089,24
tn,15,75,3,157,1,40,1626.7477,7,23,male,No Trend,Variance Stable,1,1,0,3089,25
tn,15,75,3,158,1,3,1673.5092,7,23,male,No Trend,Variance Stable,1,1,0,3089,26
tn,15,75,3,159,1,-10,1529.9234,7,23,male,No Trend,Variance Stable,1,1,0,3089,27
tn,15,75,3,160,3,3,1535.7341,7,23,male,No Trend,Variance Stable,1,0,1,3090,1
tn,15,75,3,161,3,24,1556.4918,7,23,male,No Trend,Variance Stable,3,1,0,3090,2
tn,15,75,3,162,3,16,1705.4949,7,23,male,No Trend,Variance Stable,3,1,0,3090,3
tn,15,75,3,163,3,19,1537.6999,7,23,male,No Trend,Variance Stable,3,1,0,3090,4
tn,15,75,3,164,3,-5,1540.7263,7,23,male,No Trend,Variance Stable,3,1,0,3090,5
tn,15,75,3,165,2,4,1602.2338,7,23,male,No Trend,Variance Stable,3,0,1,3091,1
tn,15,75,3,166,2,-24,1618.1529,7,23,male,No Trend,Variance Stable,2,1,0,3091,2
tn,15,75,3,167,4,-74,1593.6561,7,23,male,No Trend,Variance Stable,2,0,1,3092,1
tn,15,75,3,168,4,-73,1585.5707,7,23,male,No Trend,Variance Stable,4,1,0,3092,2
tn,15,75,3,169,3,3,2506.1438,7,23,male,No Trend,Variance Stable,4,0,1,3093,1
tn,15,75,3,170,1,-53,1537.5119,7,23,male,No Trend,Variance Stable,3,0,1,3094,1
tn,15,75,3,171,2,-26,2012.0235,7,23,male,No Trend,Variance Stable,1,0,1,3095,1
tn,15,75,3,172,3,-73,1522.3348,7,23,male,No Trend,Variance Stable,2,0,1,3096,1
tn,15,75,3,173,4,-84,2122.5182,7,23,male,No Trend,Variance Stable,3,0,1,3097,1
tn,15,75,3,174,3,-49,1793.0915,7,23,male,No Trend,Variance Stable,4,0,1,3098,1
tn,15,75,3,175,2,25,2142.8726,7,23,male,No Trend,Variance Stable,3,0,1,3099,1
tn,15,75,3,176,2,42,1853.9352,8,23,male,No Trend,Variance Stable,2,1,0,3099,2
tn,15,75,3,177,2,44,1602.1645,8,23,male,No Trend,Variance Stable,2,1,0,3099,3
tn,15,75,3,178,2,74,1674.5009,8,23,male,No Trend,Variance Stable,2,1,0,3099,4
tn,15,75,3,179,2,71,1552.612,8,23,male,No Trend,Variance Stable,2,1,0,3099,5
tn,15,75,3,180,2,77,1540.2716,8,23,male,No Trend,Variance Stable,2,1,0,3099,6
tn,15,75,3,181,2,63,1613.3232,8,23,male,No Trend,Variance Stable,2,1,0,3099,7
tn,15,75,3,182,2,80,1673.6,8,23,male,No Trend,Variance Stable,2,1,0,3099,8
tn,15,75,3,183,2,65,1601.8772,8,23,male,No Trend,Variance Stable,2,1,0,3099,9
tn,15,75,3,184,2,70,1517.2807,8,23,male,No Trend,Variance Stable,2,1,0,3099,10
tn,15,75,3,185,2,88,1694.8561,8,23,male,No Trend,Variance Stable,2,1,0,3099,11
tn,15,75,3,186,2,78,1530.4579,8,23,male,No Trend,Variance Stable,2,1,0,3099,12
tn,15,75,3,187,2,90,1665.0717,8,23,male,No Trend,Variance Stable,2,1,0,3099,13
tn,15,75,3,188,2,96,2553.632,8,23,male,No Trend,Variance Stable,2,1,0,3099,14
tn,15,75,3,189,2,82,1585.0435,8,23,male,No Trend,Variance Stable,2,1,0,3099,15
tn,15,75,3,190,2,50,1649.322,8,23,male,No Trend,Variance Stable,2,1,0,3099,16
tn,15,75,3,191,2,31,1524.6098,8,23,male,No Trend,Variance Stable,2,1,0,3099,17
tn,15,75,3,192,2,30,1517.7832,8,23,male,No Trend,Variance Stable,2,1,0,3099,18
tn,15,75,3,193,2,45,1545.9118,8,23,male,No Trend,Variance Stable,2,1,0,3099,19
tn,15,75,3,194,2,61,1676.6016,8,23,male,No Trend,Variance Stable,2,1,0,3099,20
tn,15,75,3,195,2,51,1665.0049,8,23,male,No Trend,Variance Stable,2,1,0,3099,21
tn,15,75,3,196,2,44,1527.7144,8,23,male,No Trend,Variance Stable,2,1,0,3099,22
tn,15,75,3,197,2,50,1675.488,8,23,male,No Trend,Variance Stable,2,1,0,3099,23
tn,15,75,3,198,2,39,2234.4162,8,23,male,No Trend,Variance Stable,2,1,0,3099,24
tn,15,75,3,199,2,37,1664.6547,8,23,male,No Trend,Variance Stable,2,1,0,3099,25
tn,15,75,3,200,2,40,1528.5861,8,23,male,No Trend,Variance Stable,2,1,0,3099,26
ts,15,55,3,1,2,-9,3079.7312,1,21,female,No Trend,Variance Changes,2,1,0,3099,2
ts,15,55,3,2,2,-15,5691.2767,1,21,female,No Trend,Variance Changes,2,1,0,3099,3
ts,15,55,3,3,1,-58,4339.8822,1,21,female,No Trend,Variance Changes,2,0,1,3100,1
ts,15,55,3,4,2,-9,4511.3073,1,21,female,No Trend,Variance Changes,1,0,1,3101,1
ts,15,55,3,5,1,-67,6499.0324,1,21,female,No Trend,Variance Changes,2,0,1,3102,1
ts,15,55,3,6,3,34,2035.9495,1,21,female,No Trend,Variance Changes,1,0,1,3103,1
ts,15,55,3,7,4,57,4682.7648,1,21,female,No Trend,Variance Changes,3,0,1,3104,1
ts,15,55,3,8,3,33,5913.8459,1,21,female,No Trend,Variance Changes,4,0,1,3105,1
ts,15,55,3,9,4,56,3739.2033,1,21,female,No Trend,Variance Changes,3,0,1,3106,1
ts,15,55,3,10,4,57,3403.0309,1,21,female,No Trend,Variance Changes,4,1,0,3106,2
ts,15,55,3,11,4,56,5099.1004,1,21,female,No Trend,Variance Changes,4,1,0,3106,3
ts,15,55,3,12,4,59,2819.152,1,21,female,No Trend,Variance Changes,4,1,0,3106,4
ts,15,55,3,13,4,54,2995.1978,1,21,female,No Trend,Variance Changes,4,1,0,3106,5
ts,15,55,3,14,3,29,2755.0968,1,21,female,No Trend,Variance Changes,4,0,1,3107,1
ts,15,55,3,15,4,48,1987.2536,1,21,female,No Trend,Variance Changes,3,0,1,3108,1
ts,15,55,3,16,4,53,2627.2001,1,21,female,No Trend,Variance Changes,4,1,0,3108,2
ts,15,55,3,17,4,60,1931.085,1,21,female,No Trend,Variance Changes,4,1,0,3108,3
ts,15,55,3,18,4,49,1875.2489,1,21,female,No Trend,Variance Changes,4,1,0,3108,4
ts,15,55,3,19,4,44,2035.0071,1,21,female,No Trend,Variance Changes,4,1,0,3108,5
ts,15,55,3,20,4,41,1971.1671,1,21,female,No Trend,Variance Changes,4,1,0,3108,6
ts,15,55,3,21,4,37,2371.1241,1,21,female,No Trend,Variance Changes,4,1,0,3108,7
ts,15,55,3,22,4,37,1963.1185,1,21,female,No Trend,Variance Changes,4,1,0,3108,8
ts,15,55,3,23,4,32,1939.1157,1,21,female,No Trend,Variance Changes,4,1,0,3108,9
ts,15,55,3,24,4,27,1971.2261,1,21,female,No Trend,Variance Changes,4,1,0,3108,10
ts,15,55,3,25,3,21,2771.0695,1,21,female,No Trend,Variance Changes,4,0,1,3109,1
ts,15,55,3,26,4,32,2179.1334,2,21,female,No Trend,Variance Changes,3,0,1,3110,1
ts,15,55,3,27,4,28,1962.9693,2,21,female,No Trend,Variance Changes,4,1,0,3110,2
ts,15,55,3,28,3,11,1643.1928,2,21,female,No Trend,Variance Changes,4,0,1,3111,1
ts,15,55,3,29,4,18,2219.0416,2,21,female,No Trend,Variance Changes,3,0,1,3112,1
ts,15,55,3,30,4,18,3219.1757,2,21,female,No Trend,Variance Changes,4,1,0,3112,2
ts,15,55,3,31,2,-14,2946.9461,2,21,female,No Trend,Variance Changes,4,0,1,3113,1
ts,15,55,3,32,4,14,2403.3178,2,21,female,No Trend,Variance Changes,2,0,1,3114,1
ts,15,55,3,33,3,14,1922.656,2,21,female,No Trend,Variance Changes,4,0,1,3115,1
ts,15,55,3,34,3,10,2331.0398,2,21,female,No Trend,Variance Changes,3,1,0,3115,2
ts,15,55,3,35,4,21,1747.0058,2,21,female,No Trend,Variance Changes,3,0,1,3116,1
ts,15,55,3,36,4,12,1930.8995,2,21,female,No Trend,Variance Changes,4,1,0,3116,2
ts,15,55,3,37,4,14,2003.0724,2,21,female,No Trend,Variance Changes,4,1,0,3116,3
ts,15,55,3,38,4,13,1899.234,2,21,female,No Trend,Variance Changes,4,1,0,3116,4
ts,15,55,3,39,3,4,1842.8646,2,21,female,No Trend,Variance Changes,4,0,1,3117,1
ts,15,55,3,40,4,6,2066.9889,2,21,female,No Trend,Variance Changes,3,0,1,3118,1
ts,15,55,3,41,4,-2,2002.8912,2,21,female,No Trend,Variance Changes,4,1,0,3118,2
ts,15,55,3,42,3,-4,2107.0337,2,21,female,No Trend,Variance Changes,4,0,1,3119,1
ts,15,55,3,43,2,-20,2075.1834,2,21,female,No Trend,Variance Changes,3,0,1,3120,1
ts,15,55,3,44,1,1,1971.1595,2,21,female,No Trend,Variance Changes,2,0,1,3121,1
ts,15,55,3,45,1,2,2690.7571,2,21,female,No Trend,Variance Changes,1,1,0,3121,2
ts,15,55,3,46,2,-30,2082.9073,2,21,female,No Trend,Variance Changes,1,0,1,3122,1
ts,15,55,3,47,1,-4,2003.2608,2,21,female,No Trend,Variance Changes,2,0,1,3123,1
ts,15,55,3,48,4,5,1867.029,2,21,female,No Trend,Variance Changes,1,0,1,3124,1
ts,15,55,3,49,3,-16,2426.5953,2,21,female,No Trend,Variance Changes,4,0,1,3125,1
ts,15,55,3,50,4,-5,2082.7069,2,21,female,No Trend,Variance Changes,3,0,1,3126,1
ts,15,55,3,51,2,-17,1947.3693,3,21,female,No Trend,Variance Changes,4,0,1,3127,1
ts,15,55,3,52,1,0,4282.3556,3,21,female,No Trend,Variance Changes,2,0,1,3128,1
ts,15,55,3,53,1,-8,2259.0875,3,21,female,No Trend,Variance Changes,1,1,0,3128,2
ts,15,55,3,54,2,-4,1986.6837,3,21,female,No Trend,Variance Changes,1,0,1,3129,1
ts,15,55,3,55,3,-6,1875.1576,3,21,female,No Trend,Variance Changes,2,0,1,3130,1
ts,15,55,3,56,4,-1,1866.7562,3,21,female,No Trend,Variance Changes,3,0,1,3131,1
ts,15,55,3,57,4,-17,2954.8385,3,21,female,No Trend,Variance Changes,4,1,0,3131,2
ts,15,55,3,58,1,-9,1883.3047,3,21,female,No Trend,Variance Changes,4,0,1,3132,1
ts,15,55,3,59,2,-1,1851.1341,3,21,female,No Trend,Variance Changes,1,0,1,3133,1
ts,15,55,3,60,3,-7,2234.9024,3,21,female,No Trend,Variance Changes,2,0,1,3134,1
ts,15,55,3,61,2,-1,2138.9495,3,21,female,No Trend,Variance Changes,3,0,1,3135,1
ts,15,55,3,62,2,-6,2234.8021,3,21,female,No Trend,Variance Changes,2,1,0,3135,2
ts,15,55,3,63,1,19,2346.9615,3,21,female,No Trend,Variance Changes,2,0,1,3136,1
ts,15,55,3,64,1,19,2091.3439,3,21,female,No Trend,Variance Changes,1,1,0,3136,2
ts,15,55,3,65,1,11,2050.7313,3,21,female,No Trend,Variance Changes,1,1,0,3136,3
ts,15,55,3,66,1,23,2211.0402,3,21,female,No Trend,Variance Changes,1,1,0,3136,4
ts,15,55,3,67,1,8,2050.9259,3,21,female,No Trend,Variance Changes,1,1,0,3136,5
ts,15,55,3,68,1,20,2218.8568,3,21,female,No Trend,Variance Changes,1,1,0,3136,6
ts,15,55,3,69,1,5,2402.7146,3,21,female,No Trend,Variance Changes,1,1,0,3136,7
ts,15,55,3,70,1,17,2170.8447,3,21,female,No Trend,Variance Changes,1,1,0,3136,8
ts,15,55,3,71,1,16,2139.0807,3,21,female,No Trend,Variance Changes,1,1,0,3136,9
ts,15,55,3,72,1,9,2762.9384,3,21,female,No Trend,Variance Changes,1,1,0,3136,10
ts,15,55,3,73,1,18,1978.9928,3,21,female,No Trend,Variance Changes,1,1,0,3136,11
ts,15,55,3,74,1,24,2059.0751,3,21,female,No Trend,Variance Changes,1,1,0,3136,12
ts,15,55,3,75,1,16,1931.0379,3,21,female,No Trend,Variance Changes,1,1,0,3136,13
ts,15,55,3,76,1,15,1901.1213,4,21,female,No Trend,Variance Changes,1,1,0,3136,14
ts,15,55,3,77,1,16,2395.0566,4,21,female,No Trend,Variance Changes,1,1,0,3136,15
ts,15,55,3,78,1,1,1914.9651,4,21,female,No Trend,Variance Changes,1,1,0,3136,16
ts,15,55,3,79,1,10,1962.8794,4,21,female,No Trend,Variance Changes,1,1,0,3136,17
ts,15,55,3,80,1,7,1915.2238,4,21,female,No Trend,Variance Changes,1,1,0,3136,18
ts,15,55,3,81,1,16,1883.2101,4,21,female,No Trend,Variance Changes,1,1,0,3136,19
ts,15,55,3,82,1,21,2011.1746,4,21,female,No Trend,Variance Changes,1,1,0,3136,20
ts,15,55,3,83,1,17,1883.105,4,21,female,No Trend,Variance Changes,1,1,0,3136,21
ts,15,55,3,84,1,21,1954.907,4,21,female,No Trend,Variance Changes,1,1,0,3136,22
ts,15,55,3,85,1,28,1866.9065,4,21,female,No Trend,Variance Changes,1,1,0,3136,23
ts,15,55,3,86,1,28,1859.0993,4,21,female,No Trend,Variance Changes,1,1,0,3136,24
ts,15,55,3,87,1,20,1923.21,4,21,female,No Trend,Variance Changes,1,1,0,3136,25
ts,15,55,3,88,1,17,1907.1372,4,21,female,No Trend,Variance Changes,1,1,0,3136,26
ts,15,55,3,89,1,26,1978.9808,4,21,female,No Trend,Variance Changes,1,1,0,3136,27
ts,15,55,3,90,1,27,1914.8854,4,21,female,No Trend,Variance Changes,1,1,0,3136,28
ts,15,55,3,91,1,19,1899.1724,4,21,female,No Trend,Variance Changes,1,1,0,3136,29
ts,15,55,3,92,1,19,1851.1997,4,21,female,No Trend,Variance Changes,1,1,0,3136,30
ts,15,55,3,93,1,16,1739.1914,4,21,female,No Trend,Variance Changes,1,1,0,3136,31
ts,15,55,3,94,1,23,1843.3284,4,21,female,No Trend,Variance Changes,1,1,0,3136,32
ts,15,55,3,95,1,12,1666.8742,4,21,female,No Trend,Variance Changes,1,1,0,3136,33
ts,15,55,3,96,2,-3,2243.0868,4,21,female,No Trend,Variance Changes,1,0,1,3137,1
ts,15,55,3,97,1,18,2083.025,4,21,female,No Trend,Variance Changes,2,0,1,3138,1
ts,15,55,3,98,1,21,1763.2217,4,21,female,No Trend,Variance Changes,1,1,0,3138,2
ts,15,55,3,99,1,21,1659.1087,4,21,female,No Trend,Variance Changes,1,1,0,3138,3
ts,15,55,3,100,1,22,2051.1346,4,21,female,No Trend,Variance Changes,1,1,0,3138,4
ts,15,55,3,101,3,4,1987.0844,5,21,female,No Trend,Variance Changes,1,0,1,3139,1
ts,15,55,3,102,4,-23,1915.1836,5,21,female,No Trend,Variance Changes,3,0,1,3140,1
ts,15,55,3,103,1,15,1790.3231,5,21,female,No Trend,Variance Changes,4,0,1,3141,1
ts,15,55,3,104,1,11,1926.1237,5,21,female,No Trend,Variance Changes,1,1,0,3141,2
ts,15,55,3,105,1,15,1891.1333,5,21,female,No Trend,Variance Changes,1,1,0,3141,3
ts,15,55,3,106,1,7,1795.1455,5,21,female,No Trend,Variance Changes,1,1,0,3141,4
ts,15,55,3,107,1,12,1731.0903,5,21,female,No Trend,Variance Changes,1,1,0,3141,5
ts,15,55,3,108,1,17,2283.2077,5,21,female,No Trend,Variance Changes,1,1,0,3141,6
ts,15,55,3,109,1,26,1827.1433,5,21,female,No Trend,Variance Changes,1,1,0,3141,7
ts,15,55,3,110,1,29,1971.1058,5,21,female,No Trend,Variance Changes,1,1,0,3141,8
ts,15,55,3,111,1,37,1867.221,5,21,female,No Trend,Variance Changes,1,1,0,3141,9
ts,15,55,3,112,1,36,1882.8746,5,21,female,No Trend,Variance Changes,1,1,0,3141,10
ts,15,55,3,113,1,33,1811.0611,5,21,female,No Trend,Variance Changes,1,1,0,3141,11
ts,15,55,3,114,1,26,1746.9598,5,21,female,No Trend,Variance Changes,1,1,0,3141,12
ts,15,55,3,115,1,26,2594.8422,5,21,female,No Trend,Variance Changes,1,1,0,3141,13
ts,15,55,3,116,1,26,1875.2927,5,21,female,No Trend,Variance Changes,1,1,0,3141,14
ts,15,55,3,117,1,24,1899.0238,5,21,female,No Trend,Variance Changes,1,1,0,3141,15
ts,15,55,3,118,1,30,1979.0123,5,21,female,No Trend,Variance Changes,1,1,0,3141,16
ts,15,55,3,119,1,38,1922.9067,5,21,female,No Trend,Variance Changes,1,1,0,3141,17
ts,15,55,3,120,1,38,2755.0841,5,21,female,No Trend,Variance Changes,1,1,0,3141,18
ts,15,55,3,121,1,43,1907.3108,5,21,female,No Trend,Variance Changes,1,1,0,3141,19
ts,15,55,3,122,1,50,1987.3174,5,21,female,No Trend,Variance Changes,1,1,0,3141,20
ts,15,55,3,123,1,44,2075.1892,5,21,female,No Trend,Variance Changes,1,1,0,3141,21
ts,15,55,3,124,1,45,1979.0482,5,21,female,No Trend,Variance Changes,1,1,0,3141,22
ts,15,55,3,125,1,42,1707.319,5,21,female,No Trend,Variance Changes,1,1,0,3141,23
ts,15,55,3,126,1,38,1683.2691,6,21,female,No Trend,Variance Changes,1,1,0,3141,24
ts,15,55,3,127,1,44,2003.1246,6,21,female,No Trend,Variance Changes,1,1,0,3141,25
ts,15,55,3,128,1,40,1834.8588,6,21,female,No Trend,Variance Changes,1,1,0,3141,26
ts,15,55,3,129,1,47,1939.3309,6,21,female,No Trend,Variance Changes,1,1,0,3141,27
ts,15,55,3,130,1,39,1835.0961,6,21,female,No Trend,Variance Changes,1,1,0,3141,28
ts,15,55,3,131,1,48,2298.9142,6,21,female,No Trend,Variance Changes,1,1,0,3141,29
ts,15,55,3,132,1,35,2010.9724,6,21,female,No Trend,Variance Changes,1,1,0,3141,30
ts,15,55,3,133,1,40,2419.171,6,21,female,No Trend,Variance Changes,1,1,0,3141,31
ts,15,55,3,134,1,31,1963.2642,6,21,female,No Trend,Variance Changes,1,1,0,3141,32
ts,15,55,3,135,1,36,1891.2554,6,21,female,No Trend,Variance Changes,1,1,0,3141,33
ts,15,55,3,136,1,41,1715.2715,6,21,female,No Trend,Variance Changes,1,1,0,3141,34
ts,15,55,3,137,1,39,1915.0973,6,21,female,No Trend,Variance Changes,1,1,0,3141,35
ts,15,55,3,138,1,45,1922.744,6,21,female,No Trend,Variance Changes,1,1,0,3141,36
ts,15,55,3,139,1,53,1922.9564,6,21,female,No Trend,Variance Changes,1,1,0,3141,37
ts,15,55,3,140,1,65,1851.2186,6,21,female,No Trend,Variance Changes,1,1,0,3141,38
ts,15,55,3,141,1,58,1947.1016,6,21,female,No Trend,Variance Changes,1,1,0,3141,39
ts,15,55,3,142,1,64,1770.929,6,21,female,No Trend,Variance Changes,1,1,0,3141,40
ts,15,55,3,143,1,57,1835.4164,6,21,female,No Trend,Variance Changes,1,1,0,3141,41
ts,15,55,3,144,1,50,1922.9694,6,21,female,No Trend,Variance Changes,1,1,0,3141,42
ts,15,55,3,145,1,44,1922.727,6,21,female,No Trend,Variance Changes,1,1,0,3141,43
ts,15,55,3,146,1,44,1914.8455,6,21,female,No Trend,Variance Changes,1,1,0,3141,44
ts,15,55,3,147,1,45,1947.082,6,21,female,No Trend,Variance Changes,1,1,0,3141,45
ts,15,55,3,148,1,50,1891.0565,6,21,female,No Trend,Variance Changes,1,1,0,3141,46
ts,15,55,3,149,1,40,1995.1003,6,21,female,No Trend,Variance Changes,1,1,0,3141,47
ts,15,55,3,150,1,40,1827.1244,6,21,female,No Trend,Variance Changes,1,1,0,3141,48
ts,15,55,3,151,1,39,1939.2581,7,21,female,No Trend,Variance Changes,1,1,0,3141,49
ts,15,55,3,152,1,37,1923.1343,7,21,female,No Trend,Variance Changes,1,1,0,3141,50
ts,15,55,3,153,1,39,1794.9861,7,21,female,No Trend,Variance Changes,1,1,0,3141,51
ts,15,55,3,154,1,34,1843.0566,7,21,female,No Trend,Variance Changes,1,1,0,3141,52
ts,15,55,3,155,1,28,1723.1516,7,21,female,No Trend,Variance Changes,1,1,0,3141,53
ts,15,55,3,156,1,39,1771.1137,7,21,female,No Trend,Variance Changes,1,1,0,3141,54
ts,15,55,3,157,1,38,1810.852,7,21,female,No Trend,Variance Changes,1,1,0,3141,55
ts,15,55,3,158,2,53,2002.9325,7,21,female,No Trend,Variance Changes,1,0,1,3142,1
ts,15,55,3,159,2,47,1907.0242,7,21,female,No Trend,Variance Changes,2,1,0,3142,2
ts,15,55,3,160,2,50,1962.9472,7,21,female,No Trend,Variance Changes,2,1,0,3142,3
ts,15,55,3,161,2,50,1866.6863,7,21,female,No Trend,Variance Changes,2,1,0,3142,4
